Usage (kWh),TimeOfDay,NumberOfResidents,ApplianceCount,IndustrialAreaNearby,PreviousTheftHistory,AverageDailyUsage,BillPaymentDelay (days),UnusualUsageSpike,Theft,anomaly_probability,business_rule_score,hybrid_score,hybrid_alert
232,4,1,25,0,0,32,78,0,0,0.4380998907045556,2,0.4266699234931889,0
248,3,7,11,0,0,26,4,1,0,0.12712030338667846,2,0.2089842123706749,0
370,1,9,17,0,1,47,45,0,0,0.32258870729865174,0,0.2258120951090562,0
346,4,6,5,1,0,41,75,0,0,0.53094885563244,2,0.49166419894270796,0
410,1,6,22,1,0,38,73,1,1,0.39282442676437834,2,0.3949770987350648,0
336,2,3,23,1,0,22,50,1,0,0.11377659328316592,2,0.19964361529821611,0
220,2,9,23,0,0,29,57,0,0,0.3737278267159372,1,0.321609478701156,0
194,4,8,10,1,1,43,6,1,1,0.45005340401958893,3,0.49503738281371223,0
196,2,1,6,1,1,50,66,0,1,0.597164634181861,3,0.5980152439273028,1
207,2,8,9,1,1,31,61,1,1,0.621832503161569,4,0.6752827522130983,1
343,2,9,18,1,0,38,52,1,0,0.1257963722606168,1,0.14805746058243174,0
458,4,10,22,0,0,35,1,1,0,0.36684346886044983,2,0.37679042820231484,0
375,1,1,20,0,1,21,22,1,1,0.44787266469362186,2,0.4335108652855353,0
175,3,3,6,0,0,18,34,1,0,0.30329404091405443,1,0.2723058286398381,0
260,1,2,24,1,1,43,43,0,0,0.3811406339212563,1,0.3267984437448794,0
215,2,9,24,1,0,43,63,1,1,0.5218389997275721,3,0.5452872998093004,1
404,1,4,14,1,1,13,45,1,1,0.4877135513489679,3,0.5213994859442774,1
127,2,3,17,1,1,10,25,0,0,0.3666002029243328,2,0.376620142047033,0
222,2,7,24,0,0,29,9,1,0,0.2884346491739811,2,0.3219042544217867,0
369,1,6,17,1,0,35,73,1,1,0.38315317447746877,3,0.4482072221342281,0
81,2,2,19,1,1,46,66,1,1,0.5638473701608462,3,0.5746931591125923,1
447,2,7,8,1,0,21,89,1,1,0.6349794666538278,3,0.6244856266576794,1
274,1,1,23,1,1,49,67,0,1,0.6484410307311776,2,0.5739087215118244,1
86,2,2,14,1,0,39,48,0,0,0.2793079227078662,1,0.2555155458955063,0
60,1,10,13,0,1,18,63,1,1,0.7653063819614874,3,0.7157144673730411,1
454,1,10,5,0,0,18,64,1,1,0.8045939880610202,2,0.6832157916427141,1
350,3,10,16,0,0,13,48,0,0,0.23045873898610658,1,0.2213211172902746,0
394,4,7,10,0,0,11,51,0,0,0.4275552600796564,0,0.2992886820557594,0
139,3,6,8,0,0,45,2,1,0,0.26933161269329886,2,0.3085321288853092,0
147,3,1,6,1,0,41,23,1,0,0.2998205537723083,1,0.2698743876406158,0
69,2,5,12,0,1,18,21,0,0,0.3146588847584033,1,0.2802612193308823,0
397,1,10,17,0,0,43,90,0,0,0.706605468824089,2,0.6146238281768623,1
430,1,1,25,1,0,19,29,1,0,0.5117171541309169,2,0.4782020078916418,0
195,3,2,17,1,1,40,12,1,1,0.19926889975149098,2,0.2594882298260437,0
74,1,8,22,1,1,10,63,1,1,0.8204856870943149,3,0.7543399809660203,1
249,2,9,20,0,1,11,27,0,0,0.45578603467625867,2,0.43905022427338103,0
145,2,8,14,0,0,49,65,0,0,0.3663217060672783,2,0.3764251942470948,0
154,2,5,21,1,0,20,90,1,1,0.580774357545881,3,0.5865420502821167,1
89,1,5,8,1,0,14,86,0,0,0.6950676820484907,2,0.6065473774339434,1
477,1,5,22,0,1,31,59,1,1,0.3650779278214811,1,0.31555454947503675,0
436,1,1,20,1,1,19,29,1,1,0.5511688802061601,2,0.505818216144312,1
456,3,3,6,1,0,32,51,1,0,0.42422781190101266,2,0.41695946833070885,0
479,2,2,10,1,1,11,66,1,1,0.7892112076761677,3,0.7324478453733174,1
472,1,10,24,0,1,17,67,1,1,0.689505843181921,3,0.6626540902273447,1
317,2,10,9,0,1,43,21,1,1,0.15910910324213834,2,0.2313763722694968,0
459,3,5,8,0,0,50,52,1,0,0.3349157841200846,2,0.3544410488840592,0
398,3,9,14,0,1,45,33,1,1,0.12133448834585792,2,0.20493414184210051,0
379,2,5,14,0,0,26,63,1,1,0.3205723526564326,2,0.3444006468595028,0
354,3,10,12,1,1,47,84,0,1,0.6076808372190932,2,0.5453765860533653,1
103,2,3,21,1,1,21,64,1,1,0.5178437905348026,3,0.5424906533743618,1
324,3,2,8,0,0,21,47,1,0,0.16790992438971708,2,0.23753694707280193,0
202,4,8,7,0,1,39,17,1,1,0.3896830473491185,1,0.3327781331443829,0
194,1,6,25,1,1,13,83,1,1,0.7431071308283723,3,0.7001749915798605,1
205,3,3,16,1,1,50,90,0,1,0.6474486771300336,3,0.6332140739910235,1
409,2,2,24,1,0,12,23,1,0,0.40957651671019557,2,0.4067035616971369,0
173,2,1,20,0,1,19,14,1,1,0.22475454123384142,1,0.217328178863689,0
489,2,5,22,1,1,47,66,1,1,0.5932991396307827,3,0.5953093977415479,1
253,1,6,12,1,1,12,73,0,1,0.6034043416334809,3,0.6023830391434366,1
246,2,6,5,0,1,40,5,0,0,0.3522953922851272,1,0.306606774599589,0
483,1,10,5,0,1,42,21,1,1,0.6865760782122508,1,0.5406032547485755,1
408,4,9,13,1,0,24,42,1,0,0.09696472739001116,2,0.18787530917300782,0
465,2,5,11,1,0,29,22,1,0,0.2122517983846226,2,0.2685762588692358,0
238,4,2,8,0,1,30,89,0,1,0.6342291369814771,2,0.563960395887034,1
314,3,10,7,1,1,33,9,1,1,0.32599580573998743,3,0.40819706401799116,0
197,4,2,14,1,1,24,4,0,0,0.33471394634754703,1,0.29429976244328293,0
339,3,2,10,1,1,42,5,0,0,0.35464880780388075,2,0.3682541654627165,0
380,4,2,13,0,0,37,66,1,1,0.33067814836981113,3,0.41147470385886775,0
454,1,8,16,1,1,50,52,1,1,0.4779252490281958,3,0.514547674319737,1
321,1,10,7,1,1,14,50,0,0,0.5184689331438136,1,0.4229282532006695,0
378,4,3,16,1,0,14,90,0,0,0.6354796437997361,1,0.5048357506598152,1
230,2,8,22,1,0,25,24,1,0,0.2720582817418472,2,0.310440797219293,0
202,2,5,23,0,0,25,42,0,0,0.1511145062465713,1,0.1657801543725999,0
415,2,7,8,1,1,10,84,1,1,0.798549841171787,3,0.7389848888202508,1
269,2,10,6,1,1,20,32,1,1,0.5454131271263267,3,0.5617891889884287,1
350,4,9,15,0,1,50,22,0,0,0.23730778680424136,1,0.22611545076296893,0
358,2,1,25,0,1,25,31,1,1,0.2794340509523374,1,0.2556038356666362,0
167,4,5,25,0,1,15,37,0,0,0.21881055897692525,1,0.21316739128384765,0
151,3,3,19,0,1,13,71,0,1,0.3345568733951416,2,0.3541898113765991,0
335,4,9,10,1,0,45,61,1,1,0.41037925105576034,3,0.4672654757390322,0
219,1,3,23,1,0,23,70,0,0,0.4267860752300574,1,0.35875025266104016,0
245,4,10,7,0,1,27,56,1,1,0.4270515430850421,2,0.41893608015952943,0
378,1,1,5,0,0,30,26,1,0,0.5985727276150412,2,0.5390009093305288,1
419,2,8,17,0,0,46,42,1,0,0.14949771249467736,2,0.22464839874627412,0
334,2,5,19,1,0,47,85,1,1,0.5117273673851632,3,0.5382091571696141,1
469,2,7,14,0,1,49,83,1,1,0.6023568699964635,3,0.6016498089975244,1
425,3,5,22,1,0,38,59,1,0,0.09174604488130034,2,0.18422223141691024,0
322,1,4,18,0,1,40,25,1,1,0.17312525891750963,2,0.24118768124225673,0
165,3,3,12,0,1,28,90,0,1,0.5220702683029568,2,0.4854491878120697,0
281,1,3,8,1,1,32,31,1,1,0.34222315679990056,3,0.41955620975993035,0
178,3,3,23,0,0,23,35,1,0,0.16712321992837276,1,0.17698625394986092,0
166,4,1,15,0,0,20,37,1,0,0.24092448457368265,1,0.22864713920157784,0
474,2,9,23,0,0,19,54,1,0,0.4005202416792021,1,0.34036416917544143,0
154,2,8,16,1,0,18,58,0,0,0.32852850352213225,1,0.28996995246549256,0
253,3,8,19,1,1,42,29,0,0,0.36910517659470543,2,0.3783736236162938,0
141,3,4,11,1,1,45,54,1,1,0.18377514122676408,2,0.24864259885873485,0
276,1,1,8,0,0,42,44,0,0,0.4804083814242226,0,0.3362858669969558,0
257,1,6,13,0,1,10,29,1,1,0.3241348369434045,1,0.2868943858603831,0
451,1,9,23,0,0,27,61,1,1,0.527896849326827,2,0.48952779452877887,0
93,3,8,12,1,0,47,24,1,0,0.4622330481837732,1,0.3835631337286412,0
119,4,10,10,1,1,28,27,1,1,0.43231636791012606,3,0.48262145753708824,0
126,3,4,17,1,0,37,30,1,0,0.16235234786804442,1,0.1736466435076311,0
283,4,10,20,1,1,32,47,1,1,0.41489034916749,3,0.470423244417243,0
81,3,4,16,0,0,50,89,0,0,0.6105478358135794,1,0.4873834850695056,0
386,4,6,16,1,0,19,1,1,0,0.23483138862708586,1,0.2243819720389601,0
409,4,7,16,0,1,11,66,1,1,0.4821796545617224,2,0.4575257581932057,0
252,4,6,25,0,1,24,13,0,0,0.16051472970343272,1,0.17236031079240288,0
410,2,3,7,0,1,10,13,1,1,0.49854122060096495,2,0.46897885442067544,0
293,2,6,24,0,0,34,3,0,0,0.24605945834700982,0,0.17224162084290687,0
498,2,8,16,1,1,43,69,1,1,0.6170800267253427,3,0.6119560187077399,1
448,1,10,14,1,1,13,63,1,1,0.8388074849843301,4,0.827165239489031,1
483,3,8,13,1,0,48,57,1,0,0.2489014176366644,2,0.2942309923456651,0
103,2,9,17,1,0,45,38,1,0,0.42042753264875266,1,0.3542992728541268,0
379,3,3,25,1,0,41,77,0,0,0.368444541603438,1,0.3179111791224066,0
150,2,5,16,0,0,38,75,0,0,0.22998831157551447,1,0.22099181810286012,0
170,2,1,25,1,0,21,26,1,0,0.2418527066163616,1,0.2292968946314531,0
366,4,4,8,1,0,47,76,0,0,0.4186817402874301,1,0.353077218201201,0
239,4,2,21,0,1,26,47,0,0,0.15222285253017465,1,0.16655599677112226,0
498,4,8,16,0,1,22,45,1,1,0.3064927162964952,1,0.2745449014075466,0
230,1,8,18,1,0,49,65,1,1,0.6362215375430421,3,0.6253550762801294,1
199,2,2,6,1,1,26,54,1,1,0.23999687362135702,2,0.2879978115349499,0
228,3,9,17,1,1,16,68,1,1,0.6247910598814869,4,0.6773537419170408,1
369,3,4,10,1,0,45,22,0,0,0.18040687004368816,1,0.1862848090305817,0
266,1,5,18,0,0,16,31,0,0,0.3287473725393114,1,0.290123160777518,0
148,3,5,13,0,0,39,47,1,0,0.09349354756610762,2,0.1854454832962753,0
280,1,1,6,0,0,21,69,0,0,0.5759655338891604,2,0.5231758737224123,1
107,2,2,17,0,0,19,78,1,1,0.4025934759982941,3,0.46181543319880586,0
252,2,1,18,0,1,11,30,1,1,0.2751330523615688,1,0.2525931366530981,0
463,4,1,19,1,0,42,57,1,0,0.4355550863319929,1,0.36488856043239504,0
355,1,8,25,0,0,19,50,0,0,0.4378847784824612,0,0.3065193449377228,0
323,2,4,22,0,0,14,10,1,0,0.23768305097494158,1,0.2263781356824591,0
328,4,7,12,1,1,23,90,1,1,0.5921885267397007,3,0.5945319687177905,1
427,4,2,16,1,0,48,34,1,0,0.23063131084580435,1,0.22144191759206303,0
391,1,9,15,1,0,37,86,1,1,0.5908815271383693,3,0.5936170689968585,1
417,2,5,12,0,1,45,51,1,1,0.14872810842291706,1,0.16410967589604192,0
361,1,4,14,1,0,29,19,1,0,0.2243793079067301,2,0.27706551553471104,0
409,3,1,23,0,0,43,49,1,0,0.35945184245415474,1,0.3116162897179083,0
241,3,3,9,0,1,16,15,0,0,0.17415141272241663,1,0.18190598890569165,0
148,1,4,10,1,1,30,4,0,0,0.4053535844738472,1,0.343747509131693,0
266,1,4,13,1,1,14,38,0,0,0.4095094892130585,2,0.40665664244914096,0
290,1,7,9,1,0,21,76,0,0,0.4803626144534533,2,0.45625383011741727,0
132,3,6,11,1,0,29,88,0,0,0.517227048412711,1,0.4220589338888977,0
493,3,10,23,1,1,33,61,1,1,0.5744450689228946,3,0.5821115482460262,1
250,3,5,19,0,1,16,14,0,0,0.16967950995392467,0,0.11877565696774726,0
438,4,3,18,1,0,37,47,1,0,0.1633702431162275,1,0.17435917018135924,0
181,2,1,24,1,0,34,9,1,0,0.24882679279904185,2,0.29417875495932927,0
465,2,3,6,0,1,42,9,1,1,0.5293973391740561,1,0.4305781374218392,0
324,2,1,22,0,0,29,28,0,0,0.3284940678947439,0,0.22994584752632072,0
355,1,6,19,0,1,46,76,0,1,0.3772094393781896,1,0.3240466075647327,0
221,3,4,18,1,0,32,20,1,0,0.04435137585156934,2,0.15104596309609852,0
356,3,3,22,0,0,19,76,1,1,0.3658093624009505,2,0.3760665536806653,0
352,2,3,25,0,1,33,67,1,1,0.3806819482275624,2,0.38647736375929365,0
187,1,5,5,0,1,43,34,1,1,0.3015552569102744,2,0.33108867983719203,0
94,2,1,11,1,1,13,21,0,0,0.4160321036244621,1,0.3512224725371234,0
432,4,5,25,1,0,16,29,1,0,0.29069167105967353,1,0.26348416974177147,0
263,1,7,6,0,0,46,4,1,0,0.37218194016166584,2,0.38052735811316607,0
178,4,8,24,1,0,29,54,1,0,0.28085486683042515,2,0.3165984067812976,0
473,4,2,19,1,0,23,61,1,1,0.5291921473802206,3,0.5504345031661544,1
294,4,3,14,0,1,32,7,0,0,0.21642825973815083,0,0.15149978181670556,0
466,4,9,7,1,0,27,31,1,0,0.41120180812640217,2,0.4078412656884815,0
119,3,8,8,0,1,32,32,1,1,0.3850502398443817,1,0.3295351678910672,0
227,3,8,19,1,0,44,82,0,0,0.6289265099308214,3,0.620248556951575,1
391,2,2,22,1,1,10,32,0,0,0.46450481874154026,1,0.38515337311907816,0
64,4,9,11,0,1,11,7,0,0,0.5988537264705609,1,0.4791976085293926,0
121,2,7,20,1,0,34,42,0,0,0.32656225668095007,1,0.288593579676665,0
188,2,9,21,1,0,14,24,0,0,0.36424916979989463,1,0.3149744188599262,0
293,3,2,5,1,0,28,82,1,1,0.6118443061696048,3,0.6082910143187233,1
281,3,2,7,0,0,29,76,1,1,0.3329241810702158,3,0.41304692674915106,0
485,4,9,9,1,1,15,14,1,1,0.5631029861183883,2,0.5141720902828717,1
337,4,10,25,1,0,21,77,1,1,0.4605734353505282,2,0.4424014047453697,0
334,4,3,13,0,1,13,52,1,1,0.2171833496733785,1,0.21202834477136492,0
66,3,9,7,0,1,29,63,0,1,0.6015202723907049,3,0.6010641906734935,1
285,3,4,13,0,0,42,47,1,0,0.0656542240421768,2,0.16595795682952375,0
83,1,10,23,1,1,22,19,0,0,0.6970796563079863,3,0.6679557594155904,1
110,4,4,16,0,0,50,10,0,0,0.3846102952917576,0,0.2692272067042303,0
478,4,2,10,0,0,41,76,1,1,0.5437370529861454,2,0.5006159370903017,1
223,4,9,12,1,0,30,46,0,0,0.31828067832817186,1,0.28279647482972026,0
263,4,5,8,0,0,29,89,0,0,0.5479194001183587,1,0.44354358008285105,0
260,4,9,11,0,1,11,80,1,1,0.6585793986960677,2,0.5810055790872474,1
146,1,2,6,0,1,28,5,0,0,0.42956043096595864,1,0.360692301676171,0
284,1,7,23,1,0,46,26,1,0,0.2844790350811037,1,0.2591353245567726,0
144,4,8,10,0,1,15,57,0,0,0.40924722046600237,1,0.3464730543262016,0
87,2,7,16,1,0,46,15,1,0,0.47276670925050035,2,0.45093669647535023,0
196,3,9,15,1,0,32,58,1,0,0.27026176151744286,1,0.24918323306221,0
309,2,1,25,1,0,37,42,0,0,0.34511383208608726,1,0.30157968246026107,0
267,3,3,21,0,1,22,12,1,1,0.10906723820130404,1,0.13634706674091282,0
200,2,4,18,1,1,41,59,1,1,0.16066512662525867,2,0.23246558863768108,0
278,1,3,17,1,1,32,22,0,0,0.3430037265493622,1,0.3001026085845535,0
194,3,7,14,0,0,36,85,0,0,0.5720081101272789,3,0.5804056770890953,1
447,4,7,16,1,1,37,21,1,1,0.24384512196881947,2,0.29069158537817363,0
174,1,10,8,1,0,11,70,1,1,0.7072982275521209,3,0.6751087592864846,1
324,3,10,15,1,1,36,82,0,1,0.6710360740157222,3,0.6497252518110055,1
201,2,6,25,1,0,30,45,1,0,0.16375625332759314,1,0.1746293773293152,0
63,1,1,21,1,0,28,68,0,0,0.6347889055341505,2,0.5643522338739053,1
301,2,6,25,0,1,42,20,0,0,0.20476239085935344,0,0.1433336736015474,0
140,3,6,24,1,1,19,60,1,1,0.26516232608291657,2,0.3056136282580416,0
393,3,8,17,1,1,19,36,0,0,0.27763657944571374,2,0.3143456056119996,0
359,1,4,19,0,1,45,3,1,1,0.3176044150695253,2,0.3423230905486677,0
436,2,4,23,0,0,46,70,1,1,0.4057849889441246,2,0.4040494922608872,0
167,2,5,23,0,0,40,60,1,0,0.15357301122251177,2,0.22750110785575822,0
497,2,3,20,1,1,37,52,1,1,0.36133378849207176,2,0.3729336519444502,0
393,1,6,10,0,0,21,44,0,0,0.429745355873693,0,0.3008217491115851,0
187,1,1,7,0,1,41,70,0,1,0.5291134026545439,1,0.4303793818581807,0
348,1,8,20,1,1,30,38,1,1,0.34594609588600744,3,0.4221622671202052,0
388,3,3,16,1,1,12,55,0,0,0.3774300136935691,1,0.32420100958549836,0
465,1,4,21,0,0,40,22,1,0,0.3903466205406436,1,0.33324263437845053,0
455,2,2,17,1,0,20,73,1,1,0.4484587326234287,3,0.49392111283640006,0
146,1,9,13,0,1,49,90,1,1,0.7910500263309832,2,0.6737350184316881,1
85,4,5,21,0,1,18,58,0,0,0.33563207001216044,1,0.2949424490085123,0
107,2,10,17,1,1,12,5,0,0,0.6007042110184398,2,0.5404929477129079,1
303,4,3,19,0,0,45,59,0,0,0.20006231236773464,1,0.20004361865741424,0
104,3,2,20,1,0,23,47,0,0,0.22798780484898706,1,0.21959146339429092,0
146,3,6,17,0,0,48,7,0,0,0.27294879953064066,0,0.19106415967144846,0
285,3,4,23,1,1,44,86,1,1,0.6396219552839414,4,0.687735368698759,1
197,3,5,17,1,1,27,51,1,1,0.1601931695668496,3,0.2921352186967947,0
389,3,8,13,1,1,33,76,1,1,0.34861997415812496,3,0.4240339819106874,0
491,3,8,23,0,0,18,43,1,0,0.40239786408738787,1,0.34167850486117146,0
137,3,6,21,1,0,41,73,1,1,0.3740078901447086,2,0.381805523101296,0
62,4,10,13,0,0,29,30,1,0,0.48970503571535673,2,0.46279352500074966,0
136,2,8,5,0,0,22,89,0,0,0.7048029961245077,3,0.6733620972871553,1
460,4,2,18,0,0,24,42,1,0,0.35288100037054115,2,0.3670167002593788,0
110,3,1,18,1,1,21,53,0,0,0.36029533306750317,2,0.3722067331472522,0
405,2,5,11,0,1,47,78,1,1,0.40710081865730297,2,0.404970573060112,0
197,4,7,14,1,0,38,46,1,0,0.2740005312631797,2,0.31180037188422577,0
91,4,9,13,0,0,24,38,1,0,0.3484315533044845,2,0.3639020873131391,0
232,2,8,5,0,1,35,1,1,1,0.4748006913202554,1,0.3923604839241787,0
77,4,10,20,0,1,17,23,0,0,0.5755582529839104,1,0.46289077708873727,0
163,2,5,25,0,1,38,33,1,1,0.15114450168370452,1,0.16580115117859318,0
236,3,1,20,0,0,40,89,0,0,0.5920399364094671,2,0.5344279554866269,1
75,4,4,13,1,0,34,70,0,0,0.4024991871651774,1,0.34174943101562416,0
198,3,4,7,0,1,12,32,0,0,0.2158830991933779,1,0.21111816943536452,0
198,4,7,6,1,1,46,51,0,0,0.4806784644134341,2,0.45647492508940385,0
210,3,6,20,1,0,38,87,1,1,0.5145159413020257,2,0.480161158911418,0
62,2,2,24,1,0,46,85,0,0,0.6494956040534743,1,0.514646922837432,1
393,2,2,24,1,1,31,21,0,0,0.4060329557506812,2,0.40422306902547683,0
365,4,1,9,0,0,18,89,1,1,0.7258499922245294,2,0.6280949945571705,1
221,3,1,9,1,1,31,33,0,0,0.288949996228112,2,0.3222649973596784,0
93,1,6,23,1,0,13,15,1,0,0.4677785491029831,1,0.38744498437208813,0
405,3,9,5,1,0,15,8,1,0,0.48366968128281596,2,0.45856877689797115,0
226,4,2,12,1,1,18,79,1,1,0.48236919674629786,3,0.5176584377224085,1
193,3,3,21,1,0,10,85,0,0,0.5715738489061299,1,0.4601016942342909,0
154,4,6,22,0,0,31,2,0,0,0.27935426252232054,0,0.19554798376562438,0
163,4,8,25,1,1,36,16,0,0,0.44555895513858934,2,0.4318912685970125,0
106,1,8,18,1,0,23,42,0,0,0.4889589494802501,1,0.402271264636175,0
470,3,10,5,0,0,40,78,1,1,0.7497316945022221,2,0.6448121861515554,1
426,2,6,24,0,1,50,76,1,1,0.41293934701053103,3,0.46905754290737167,0
288,1,1,24,1,0,26,41,1,0,0.3691236921434614,2,0.37838658450042295,0
98,3,1,18,0,0,50,49,1,0,0.3013884961833295,2,0.3309719473283307,0
192,4,3,25,0,0,40,75,0,0,0.30427677818831045,2,0.3329937447318173,0
454,2,1,22,1,1,25,64,1,1,0.6576578033174434,3,0.6403604623222103,1
395,4,4,16,0,1,34,64,1,1,0.3566697011577621,3,0.4296687908104334,0
321,4,6,8,1,1,22,51,0,0,0.3150962962600531,1,0.2805674073820371,0
58,1,5,13,0,1,33,90,1,1,0.7919337375081632,2,0.6743536162557142,1
129,4,8,12,0,0,27,42,1,0,0.3309271327882918,1,0.29164899295180424,0
253,2,8,12,1,1,12,69,1,1,0.7114252152536724,4,0.7379976506775707,1
324,4,4,22,1,0,49,59,0,0,0.2888988876191042,0,0.20222922133337293,0
478,2,6,11,0,1,15,25,1,1,0.3219808304554074,1,0.28538658131878514,0
105,3,2,9,0,1,43,64,1,1,0.4604987269897024,2,0.44234910889279166,0
120,3,5,24,1,1,38,8,0,0,0.33807231121215986,1,0.2966506178485119,0
414,4,6,25,1,0,34,27,1,0,0.14352313839389352,2,0.22046619687572544,0
244,4,6,18,0,1,27,87,1,1,0.5111754462892615,2,0.47782281240248303,0
191,3,2,10,0,1,13,43,0,0,0.2022592013907173,1,0.20158144097350209,0
387,3,2,7,0,1,32,24,0,0,0.3599059788077382,0,0.25193418516541677,0
233,4,5,13,1,0,35,10,1,0,0.12246138832141695,2,0.20572297182499186,0
116,3,8,13,0,1,35,26,1,1,0.29090339804318754,2,0.32363237863023125,0
139,3,9,24,0,1,21,32,1,1,0.35943047688286833,1,0.3116013338180078,0
196,4,8,22,0,1,20,37,0,0,0.36693989899002555,1,0.31685792929301787,0
370,1,7,24,0,1,30,20,0,0,0.3154081266705244,0,0.22078568866936707,0
394,1,4,5,0,1,38,76,0,1,0.6312791782799058,1,0.501895424795934,1
162,1,9,10,1,1,34,20,0,0,0.5283499336450013,3,0.5498449535515009,1
65,4,7,24,1,0,46,33,1,0,0.5677129913688539,2,0.5173990939581977,1
320,1,1,16,1,1,42,14,1,1,0.5057561813564515,3,0.534029326949516,1
74,1,7,10,1,1,21,90,1,1,0.9538625412396575,4,0.9077037788677602,1
363,2,2,5,1,1,29,25,0,0,0.5528922403393994,2,0.5070245682375796,1
370,2,5,10,0,1,23,28,0,0,0.1948681094842274,1,0.19640767663895917,0
323,4,6,6,1,1,20,35,0,0,0.34246655648222957,1,0.2997265895375607,0
251,2,3,8,1,1,46,74,0,1,0.45435020520509195,3,0.49804514364356434,0
341,1,5,12,1,1,48,36,0,0,0.33261749409048147,1,0.292832245863337,0
408,2,5,25,0,0,50,4,1,0,0.31707180673756974,1,0.2819502647162988,0
274,2,4,22,0,0,45,88,0,0,0.5248806111016329,2,0.48741642777114297,0
262,4,7,23,0,0,29,25,1,0,0.17939085280092748,1,0.18557359696064923,0
333,1,3,11,0,0,17,27,0,0,0.4195846176093935,0,0.2937092323265754,0
248,4,7,8,0,1,15,65,0,1,0.39852333240631144,2,0.398966332684418,0
358,2,4,18,1,1,30,59,1,1,0.15528374182690896,3,0.2886986192788363,0
92,3,4,23,0,1,15,54,1,1,0.2852425727696921,2,0.3196698009387845,0
167,2,8,25,1,0,21,6,0,0,0.3707553050461896,2,0.3795287135323327,0
359,4,1,16,1,0,48,8,0,0,0.45794489792684145,0,0.320561428548789,0
485,3,10,6,0,0,43,40,1,0,0.5202250488698665,2,0.48415753420890656,0
179,3,7,16,1,1,40,20,1,1,0.3658226445476097,3,0.43607585118332676,0
124,2,1,8,1,0,35,10,1,0,0.3201400610397198,2,0.34409804272780387,0
491,3,6,13,1,1,24,40,1,1,0.3733441904137942,3,0.4413409332896559,0
90,4,6,20,1,1,46,67,0,1,0.5199100921578008,2,0.48393706451046054,0
419,3,7,5,0,1,17,44,1,1,0.4325218178820265,1,0.3627652725174185,0
464,1,9,23,1,0,13,51,1,0,0.5686346798832626,1,0.4580442759182838,0
163,3,8,5,1,0,31,17,0,0,0.3982137442488062,2,0.3987496209741643,0
72,3,6,9,0,1,50,38,1,1,0.33723956457205717,2,0.35606769520044,0
282,4,1,6,1,1,28,16,0,0,0.4629370993996583,1,0.3840559695797608,0
234,2,6,15,1,1,31,23,1,1,0.13356789190642626,2,0.21349752433449837,0
65,1,6,24,0,0,46,27,0,0,0.57161016635607,1,0.460127116449249,0
245,3,7,15,1,0,45,33,1,0,0.09313989209896123,1,0.12519792446927286,0
306,3,4,9,1,1,28,29,0,0,0.1890911492437285,2,0.2523638044706099,0
281,1,8,16,1,0,37,79,1,1,0.39063212247704937,2,0.39344248573393453,0
386,4,4,8,1,1,36,47,0,0,0.3645903096063128,2,0.37521321672441893,0
386,1,2,22,0,0,12,37,1,0,0.4391626107918364,2,0.4274138275542854,0
371,3,1,16,1,0,19,33,0,0,0.3451909202615664,0,0.24163364418309646,0
458,3,6,16,1,0,38,81,1,1,0.397054017855069,3,0.45793781249854826,0
249,2,8,24,1,0,20,7,0,0,0.3862217438147464,2,0.39035522067032247,0
233,2,2,15,0,1,42,85,1,1,0.5031617221679193,2,0.4722132055175435,0
489,2,1,24,0,1,42,86,1,1,0.7991586750221953,2,0.6794110725155367,1
212,2,6,5,1,0,41,33,1,0,0.20176136280520252,1,0.20123295396364174,0
336,3,7,13,0,1,32,27,0,0,0.08367893206654431,1,0.11857525244658101,0
217,1,6,19,1,1,12,6,1,1,0.42035507558104623,2,0.41424855290673235,0
174,1,8,19,0,0,22,25,0,0,0.4234565771851839,2,0.41641960402962874,0
381,1,9,24,1,0,30,73,0,0,0.46006506116723334,1,0.3820455428170633,0
77,2,5,15,1,0,42,10,0,0,0.3164579148518014,1,0.28152054039626095,0
103,3,4,14,1,1,38,40,0,0,0.31539880391837205,2,0.3407791627428604,0
60,3,6,23,1,1,49,59,0,0,0.566195993327953,2,0.516337195329567,1
167,2,1,22,0,1,41,43,0,0,0.24368104938892654,0,0.17057673457224856,0
389,3,2,11,0,0,12,65,1,1,0.4641617813930291,3,0.5049132469751203,1
119,3,3,11,1,0,48,74,1,1,0.4399593175931731,3,0.4879715223152211,0
206,1,3,14,1,1,39,1,1,1,0.430246957175751,3,0.48117287002302567,0
273,4,6,25,1,0,47,82,0,0,0.5448923902785932,1,0.44142467319501516,0
392,4,8,9,1,1,45,16,0,0,0.3779417124302126,1,0.3245591987011488,0
294,2,5,19,0,1,36,33,0,0,0.07071409656222016,1,0.10949986759355411,0
294,1,8,6,1,0,30,5,1,0,0.38352005755750085,1,0.32846404029025056,0
349,3,6,17,0,1,41,36,0,0,0.1484904581742994,0,0.10394332072200957,0
395,2,8,14,0,1,15,15,0,0,0.3108977611418793,0,0.21762843279931549,0
365,3,4,12,1,1,23,26,1,1,0.19982523829730903,3,0.3198776668081163,0
286,3,2,21,0,1,39,55,0,0,0.1564679094572704,1,0.1695275366200893,0
